lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0525ASHC_01,5/1/2025,ASHC,1,5/1/2025,121.75,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_02,5/1/2025,ASHC,2,5/1/2025,93.03,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_03,5/1/2025,ASHC,3,5/1/2025,106.84,2_good,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_04,5/1/2025,ASHC,4,5/1/2025,110.45,5_fair,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_05,5/1/2025,ASHC,5,5/1/2025,100.87,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_06,5/1/2025,ASHC,6,5/1/2025,121.53,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_07,5/1/2025,ASHC,7,5/1/2025,104.58,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_08,5/1/2025,ASHC,8,5/1/2025,96.99,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_09,5/1/2025,ASHC,9,5/1/2025,109.87,2_good,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_10,5/1/2025,ASHC,10,5/1/2025,101.95,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_11,5/1/2025,ASHC,11,5/1/2025,104.02,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_12,5/1/2025,ASHC,12,5/1/2025,100.61,7_poor_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,  
0525ASHC_13,5/1/2025,ASHC,13,5/1/2025,101.87,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_14,5/1/2025,ASHC,14,5/1/2025,112.57,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_15,5/1/2025,ASHC,15,5/1/2025,118.45,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_16,5/1/2025,ASHC,16,5/1/2025,111.46,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_17,5/1/2025,ASHC,17,5/1/2025,118.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_18,5/1/2025,ASHC,18,5/1/2025,113.56,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_19,5/1/2025,ASHC,19,5/1/2025,122.15,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_20,5/1/2025,ASHC,20,5/1/2025,123.41,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_21,5/1/2025,ASHC,21,5/1/2025,118.47,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_22,5/1/2025,ASHC,22,5/1/2025,116.06,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_23,5/1/2025,ASHC,23,5/1/2025,122.06,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_24,5/1/2025,ASHC,24,5/1/2025,78.18,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_25,5/1/2025,ASHC,25,5/1/2025,96.15,5_fair,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_26,5/1/2025,ASHC,26,5/1/2025,109.28,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_27,5/1/2025,ASHC,27,5/1/2025,119.42,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_28,5/1/2025,ASHC,28,5/1/2025,118.24,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_29,5/1/2025,ASHC,29,5/1/2025,105.27,5_fair,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
0525ASHC_30,5/1/2025,ASHC,30,5/1/2025,87.46,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/1/2025,5/2/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,